epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.728748169517517,0.40413333333333334,1.2311526466369629,0.5522,0.5522,5.700028028339148,5.700188115239143
2,1.188958211241828,0.5746666666666667,0.9225761610984802,0.6618,0.6618,5.734745182096958,12.008039060980082
3,0.9823217979855008,0.6532,0.9528122146606446,0.6732,0.6732,5.700627855956554,18.484894301742315
4,0.8390220884852939,0.7072,0.7404288139343261,0.7352,0.7352,5.714877650141716,24.919922586530447
5,0.7528176118850708,0.7406,0.6416949156761169,0.7722,0.7722,5.692376364022493,31.219437200576067
6,0.6785253728336758,0.7654444444444445,0.5741354724884034,0.8012,0.8012,5.694990035146475,37.82679748162627
7,0.629208044412401,0.7836888888888889,0.5367408675193787,0.816,0.816,5.773750111460686,44.258718494325876
8,0.5787829710377588,0.8010222222222222,0.5324251457214355,0.8228,0.8228,5.702425736933947,50.81469905376434
9,0.5354899340258704,0.8164666666666667,0.4811916217803955,0.8344,0.8344,5.719349179416895,57.14937348663807
10,0.5098448108461168,0.8268666666666666,0.4543403523445129,0.841,0.841,5.717999022454023,63.64719428867102
11,0.4751156799634298,0.8377555555555556,0.45085854637622835,0.8488,0.8488,5.7393575720489025,70.21830680966377
12,0.44474612544377645,0.8494,0.45490541791915895,0.8454,0.8488,5.727014396339655,76.93472959473729
13,0.41429725841416254,0.8578666666666667,0.42544752140045167,0.8534,0.8534,5.706751622259617,82.97827707976103
14,0.3949563102298313,0.8637111111111111,0.4304064706802368,0.857,0.857,5.686632242053747,89.43384594470263
15,0.3717508826255798,0.8748,0.436000057220459,0.8604,0.8604,5.716564729809761,96.13231506571174
16,0.351517781829834,0.8788444444444444,0.3895545044898987,0.8696,0.8696,5.72581522539258,102.66910339146852
17,0.3328084160725276,0.8856444444444445,0.4271745202064514,0.8592,0.8696,5.674154210835695,109.33587582036853
18,0.3123695483101739,0.8926666666666667,0.39432895827293396,0.869,0.8696,5.741334084421396,115.38315458223224
19,0.2946896210776435,0.8980444444444444,0.41105855736732483,0.871,0.871,5.714087650179863,121.5274787992239
20,0.271534774796168,0.9072444444444444,0.3579407455444336,0.8858,0.8858,5.701202671974897,127.9988570176065
21,0.2551303951687283,0.9124,0.3600085297346115,0.8872,0.8872,5.762091591954231,134.67972391098738
22,0.24431764090326097,0.9160444444444444,0.34226406865119935,0.8924,0.8924,5.694964677095413,141.08370168879628
23,0.22878695913420782,0.9230666666666667,0.3702892148733139,0.887,0.8924,5.683911360800266,147.66501392051578
24,0.21343712599542405,0.9252222222222222,0.3292788945674896,0.895,0.895,5.691819962114096,153.87972670048475
25,0.19998326483302648,0.9297777777777778,0.3483961875677109,0.897,0.897,5.711562212556601,160.27833364531398
26,0.19078745653364393,0.9340222222222222,0.3617931339979172,0.8924,0.897,5.730383060872555,166.83079132065177
27,0.1724911176641782,0.941,0.31891677775383,0.9052,0.9052,5.734557934105396,172.96820567175746
28,0.16547545211844975,0.9439555555555555,0.3249177337884903,0.902,0.9052,5.713463943451643,179.34692822396755
29,0.146346438826455,0.9489111111111111,0.341981262242794,0.901,0.9052,5.713578633964062,185.43110228329897
30,0.1441624222205745,0.9494444444444444,0.3464849308013916,0.896,0.9052,5.733243476599455,191.54010471701622
31,0.13110691720909542,0.9557555555555556,0.3360971731901169,0.9054,0.9054,5.734472848474979,197.58019653707743
32,0.11924616845581266,0.9584666666666667,0.33729541141986846,0.9042,0.9054,5.682563606649637,203.9198866598308
33,0.11085758373339971,0.9604,0.3434333034753799,0.9056,0.9056,5.702733065932989,210.1782196201384
34,0.10723684524827533,0.9620444444444445,0.3369328149080276,0.9056,0.9056,5.712002020329237,216.6618683449924
35,0.0985561334239112,0.9663333333333334,0.3424119584083557,0.9072,0.9072,5.730085778981447,222.81658128276467
36,0.08912197390529844,0.9692888888888889,0.33358937997817995,0.908,0.908,5.718316115438938,229.5756522193551
37,0.08316042764981588,0.9711111111111111,0.34269751482009886,0.9072,0.908,5.694397754967213,235.95965306460857
38,0.0819795249329673,0.9725111111111111,0.34511431567668915,0.9078,0.908,5.7288220487535,242.0074371546507
39,0.07291877449088627,0.9751333333333333,0.3504078927516937,0.9092,0.9092,5.716055918484926,248.06551344692707
40,0.07184748545752631,0.9756,0.3544610966324806,0.9126,0.9126,5.69526994228363,254.60023086890578
41,0.06745911403232151,0.9760444444444445,0.3525980881214142,0.9132,0.9132,5.739846210926771,261.1525028757751
42,0.06068353023926417,0.9788222222222223,0.34726396250724795,0.9128,0.9132,5.70789697766304,267.53563014790416
43,0.0579458142068651,0.9801111111111112,0.35770342075824735,0.912,0.9132,5.722542688250542,273.6694896146655
44,0.056106032976839276,0.9802444444444445,0.3524473946750164,0.9154,0.9154,5.689220178872347,279.7524154111743
45,0.05273064770963457,0.9819777777777777,0.3570847233593464,0.915,0.9154,5.732252474874258,286.3748462423682
46,0.053765759428342184,0.9812222222222222,0.3605949135363102,0.914,0.9154,5.701627634465694,292.41595167294145
47,0.04974194678150945,0.9825555555555555,0.36244177460670474,0.9148,0.9154,5.69556001573801,298.5066440217197
48,0.05147459724744161,0.9819333333333333,0.3614679176926613,0.9136,0.9154,5.704282384365797,304.5478433482349
49,0.051903957262304096,0.9823333333333333,0.3616462121486664,0.913,0.9154,5.726299166679382,310.65472704172134
50,0.050828193000952406,0.9823111111111111,0.36156353335380553,0.9146,0.9154,5.727731470018625,316.81327575445175
