epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.6812112462149726,0.40346666666666664,1.2004122262954713,0.5626,0.5626,5.719067342579365,5.719225697219372
2,1.1481935447269016,0.5880222222222222,1.0293461616516113,0.6424,0.6424,5.693428114056587,12.287957958877087
3,0.9192615286933051,0.6815555555555556,0.862095550251007,0.7004,0.7004,5.693647038191557,18.572121158242226
4,0.7826730110698276,0.7308444444444444,0.6720350127220154,0.7652,0.7652,5.636937577277422,24.84725997596979
5,0.690376817618476,0.7645333333333333,0.6587769097805023,0.7774,0.7774,5.7371667847037315,31.122660484164953
6,0.6195378567854564,0.7898,0.6068230278968811,0.7906,0.7906,5.709870636463165,37.56460565328598
7,0.573164335070716,0.8060888888888889,0.5475923649787903,0.8112,0.8112,5.692718513309956,43.86301086470485
8,0.5260976568857829,0.8214222222222223,0.5159506151199341,0.8198,0.8198,5.744148381054401,50.13158733397722
9,0.491159488635593,0.8321111111111111,0.46395085515975953,0.8374,0.8374,5.7139867432415485,56.43706053122878
10,0.4587109423743354,0.8464888888888888,0.42163011121749877,0.8538,0.8538,5.70277788490057,62.896818820387125
11,0.42600812054740056,0.8554444444444445,0.44624305148124693,0.848,0.8538,5.6632534228265285,69.15056989714503
12,0.39785957854059006,0.8643777777777778,0.3917096676826477,0.8696,0.8696,5.73903838917613,75.2083990611136
13,0.3781246297571394,0.8715777777777778,0.4351325566768646,0.8606,0.8696,5.681383591145277,81.62921258062124
14,0.35396551049550373,0.8801111111111111,0.3939735378265381,0.8678,0.8696,5.6794702000916,87.69874209910631
15,0.33159677249060737,0.8873111111111112,0.39168924082517625,0.8686,0.8696,5.718248266726732,93.98039046302438
16,0.31484270210795934,0.8920666666666667,0.35571165614128114,0.882,0.882,5.66611622273922,99.97350849211216
17,0.29163028501934474,0.9013333333333333,0.3928522196769714,0.8762,0.882,5.696724247187376,106.25664333999157
18,0.28203665877183276,0.9052666666666667,0.3972801036119461,0.869,0.882,5.701918337494135,112.4468021504581
19,0.257158637131585,0.9108222222222222,0.35786873802542685,0.88,0.882,5.6805409379303455,118.52710679545999
20,0.24270754934681787,0.9163555555555556,0.3474680744886398,0.8894,0.8894,5.698638051748276,124.58534940332174
21,0.22689156161149343,0.9212444444444444,0.36253062629699706,0.89,0.89,5.658785991370678,131.0508340150118
22,0.21490124063226912,0.9262444444444444,0.3628259620666504,0.884,0.89,5.6909620724618435,137.3308676108718
23,0.19838247464232975,0.9322444444444444,0.3439026932120323,0.8978,0.8978,5.667420640587807,143.38252867013216
24,0.18506291896502178,0.9354888888888889,0.3890292109847069,0.891,0.8978,5.679476700723171,149.661815430969
25,0.1731823345012135,0.9400222222222222,0.35038201994895934,0.8966,0.8978,5.706951696425676,155.69967637956142
26,0.16201361790763008,0.9454444444444444,0.34980224950313565,0.9006,0.9006,5.695047952234745,161.7069111019373
27,0.1478520133137703,0.9487777777777778,0.357334388923645,0.8972,0.9006,5.712306573987007,168.17444618418813
28,0.1412951522509257,0.9520222222222222,0.33242387902736664,0.9012,0.9012,5.695975925773382,174.18597747012973
29,0.1308496175315645,0.9543777777777778,0.3510456268906593,0.9026,0.9026,5.688902169466019,180.46497486531734
30,0.11679187527894974,0.9594222222222222,0.3658683145046234,0.9008,0.9026,5.667387347668409,186.76515093445778
31,0.10933734980954064,0.9622444444444445,0.3408045870304108,0.9082,0.9082,5.693241968750954,192.87738063558936
32,0.10147788232167562,0.9652444444444445,0.34193359072208407,0.9126,0.9126,5.678680632263422,199.20412569493055
33,0.09308257473839654,0.9668666666666667,0.34399136898517607,0.9092,0.9126,5.732380583882332,205.65472248196602
34,0.083474713965257,0.9704444444444444,0.34804243948459623,0.9126,0.9126,5.69037214294076,211.64445062354207
35,0.08292112538284725,0.9711555555555555,0.3382452400147915,0.9144,0.9144,5.673075594007969,217.72775524109602
36,0.07238601286676195,0.9743333333333334,0.3530801051616669,0.91,0.9144,5.717241927981377,224.2087977528572
37,0.0676824071433809,0.9767777777777777,0.35743874077796933,0.9126,0.9144,5.666789010167122,230.27092496678233
38,0.06270622671776348,0.9780444444444445,0.3820435692548752,0.9116,0.9144,5.681634787470102,236.42892127111554
39,0.05642602815495597,0.9800222222222222,0.3710513395011425,0.9134,0.9144,5.697599228471518,242.51038832217455
40,0.05143840478724904,0.9824444444444445,0.35859301846027375,0.9154,0.9154,5.6834680661559105,248.55446074530482
41,0.0478395133641031,0.9832444444444445,0.37322955708503724,0.9182,0.9182,5.726983718574047,255.12694457545877
42,0.04658867390354474,0.9835333333333334,0.3702917912721634,0.9188,0.9188,5.679325308650732,261.71815744042397
43,0.04379314953916603,0.9848,0.36786393501758574,0.9164,0.9188,5.717680394649506,268.4747134074569
44,0.0396505179365476,0.9861555555555556,0.37431480640769005,0.9172,0.9188,5.701614487916231,274.63823709636927
45,0.03911589303877618,0.9866666666666667,0.37610963997244834,0.9174,0.9188,5.704812083393335,280.7139457091689
46,0.03858708189924558,0.9870444444444444,0.3798356393367052,0.9168,0.9188,5.671872410923243,286.81739852949977
47,0.03793017332288954,0.9872444444444445,0.3753007067024708,0.9166,0.9188,5.687495678663254,293.0040225312114
48,0.03655295631951756,0.9878444444444444,0.3771848689109087,0.9176,0.9188,5.6993208527565,299.16567767784
49,0.03450478766394986,0.9880222222222222,0.37881745320558546,0.9174,0.9188,5.700744863599539,305.1725704334676
50,0.03460901932617028,0.9882888888888889,0.37956742665469645,0.9182,0.9188,5.7354079857468605,311.253205396235
