epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,2.629407964875963,0.18142222222222223,1.9029926816940308,0.2994,0.2994,5.445630919188261,5.445794802159071
2,2.1673846894158255,0.2424,1.7954749919891357,0.3376,0.3376,5.493343938142061,11.297465283423662
3,2.0116342140197756,0.2753555555555556,1.7375160659790039,0.3602,0.3602,5.463487189263105,17.080476094037294
4,1.9231514719221328,0.29975555555555555,1.691707186126709,0.3796,0.3796,5.455319833010435,22.966684456914663
5,1.8600340715408326,0.3168888888888889,1.6515761291503905,0.3976,0.3976,5.4470325373113155,28.95062968507409
6,1.816869454023573,0.3298888888888889,1.6192016626358032,0.4078,0.4078,5.513954810798168,34.866895508021116
7,1.7795109856287639,0.34571111111111114,1.5906544914245606,0.4178,0.4178,5.45773446932435,40.740753564983606
8,1.746356324979994,0.35513333333333336,1.5596413825988769,0.4278,0.4278,5.529424861073494,46.62918632477522
9,1.718633611785041,0.3648,1.53156343460083,0.4354,0.4354,5.4659289047122,52.60972437262535
10,1.6929290126376682,0.3715333333333333,1.5123709075927734,0.4468,0.4468,5.452065136283636,58.41715259477496
11,1.675408725060357,0.37926666666666664,1.4951429767608642,0.452,0.452,5.476091019809246,64.4210943095386
12,1.6567527380625406,0.3847111111111111,1.4813007829666138,0.46,0.46,5.439911384135485,70.2783958427608
13,1.6381034807629056,0.396,1.4583147979736328,0.4672,0.4672,5.501872915774584,76.17079422622919
14,1.62793969101376,0.4019111111111111,1.445753498840332,0.4694,0.4694,5.48316802456975,82.03074754029512
15,1.61273914320204,0.40228888888888886,1.4334209060668945,0.479,0.479,5.448630254715681,87.86260242760181
16,1.6030026336457994,0.4066666666666667,1.4217485664367675,0.4808,0.4808,5.4700278379023075,93.77541052922606
17,1.588587152841356,0.40873333333333334,1.4085246425628661,0.4866,0.4866,5.464203555136919,99.77570187672973
18,1.5802210205925835,0.41713333333333336,1.3970529605865478,0.4946,0.4946,5.481173913925886,105.72631345689297
19,1.575466191567315,0.41917777777777776,1.3893832067489624,0.496,0.496,5.472402725368738,111.53361816704273
20,1.55874639699724,0.42562222222222224,1.38199527759552,0.4992,0.4992,5.469548441469669,117.5669557377696
21,1.5565463845570882,0.42664444444444444,1.37026825466156,0.5056,0.5056,5.483485326170921,123.43336036428809
22,1.5502317807939316,0.4274,1.3668861629486084,0.5062,0.5062,5.435601580888033,129.2965365089476
23,1.5401395494461059,0.4298444444444444,1.3577637268066407,0.507,0.507,5.460826821625233,135.1891420185566
24,1.5263328297509087,0.4371333333333333,1.3543901107788086,0.5092,0.5092,5.447434984147549,141.0335761345923
25,1.5253289960649279,0.4372,1.3418376445770264,0.5156,0.5156,5.465193275362253,146.8035261966288
26,1.5205130401611329,0.4378666666666667,1.338530219268799,0.5148,0.5156,5.434712760150433,152.60084229707718
27,1.5160762634065417,0.44295555555555555,1.3324365016937256,0.5196,0.5196,5.459083829075098,158.2610797919333
28,1.5140796143425836,0.444,1.3288844594955445,0.521,0.521,5.490669373422861,164.14775327593088
29,1.5022171172247993,0.4474222222222222,1.3261755115509033,0.5194,0.521,5.440633211284876,170.00878170132637
30,1.500290104929606,0.44855555555555554,1.3218105718612672,0.5204,0.521,5.434511840343475,175.68356008455157
31,1.4945434366226196,0.4503111111111111,1.3156457118988036,0.5238,0.5238,5.488315116614103,181.36059565842152
32,1.4926092668533326,0.4511777777777778,1.313228793334961,0.5226,0.5238,5.465615924447775,187.17354565486312
33,1.4879179358588324,0.4516,1.3084776081085205,0.5272,0.5272,5.4657712653279305,192.79230048507452
34,1.4855614840613471,0.4537333333333333,1.304797576713562,0.5272,0.5272,5.475415322929621,198.6429544687271
35,1.4902334170447455,0.4513111111111111,1.3091321418762207,0.5232,0.5272,5.459488462656736,204.36113829165697
36,1.479881854862637,0.4551777777777778,1.3019538129806518,0.527,0.5272,5.493931446224451,210.0807015299797
37,1.483849131266276,0.45455555555555555,1.3009458269119263,0.5276,0.5276,5.46032902225852,215.91062450036407
38,1.4767188103781805,0.4593333333333333,1.303053532409668,0.5268,0.5276,5.435794103890657,221.75366013497114
39,1.4736726823806763,0.4568888888888889,1.2965874994277955,0.529,0.529,5.468875158578157,227.4645630866289
40,1.4745350389268663,0.4592222222222222,1.295052007293701,0.533,0.533,5.468651909381151,233.26731988415122
41,1.4747468956841363,0.4587777777777778,1.2935764175415039,0.5326,0.533,5.480001054704189,239.18966682255268
42,1.4727752649095323,0.4598,1.2957419757843018,0.5308,0.533,5.449505660682917,244.90991238504648
43,1.4745393574820624,0.4587777777777778,1.2964794731140137,0.5312,0.533,5.419844079762697,250.4610973969102
44,1.4729124810112848,0.45697777777777776,1.2928939846038818,0.5306,0.533,5.461798630654812,256.08468068391085
45,1.473239063941108,0.4610666666666667,1.2913386169433594,0.5322,0.533,5.461173087358475,261.70581417158246
46,1.4729987647374472,0.4587333333333333,1.293755108642578,0.5318,0.533,5.4598640240728855,267.31525240466
47,1.4745284325493706,0.4597333333333333,1.2925399061203002,0.5316,0.533,5.464017175137997,272.99991446733475
48,1.4709264442443848,0.4587333333333333,1.293140933227539,0.5326,0.533,5.47486524283886,278.73232500627637
49,1.4720543670230442,0.4583333333333333,1.2947294233322144,0.5284,0.533,5.421846464276314,284.4313124753535
50,1.4731996411853368,0.4584888888888889,1.2948595663070679,0.5298,0.533,5.440360989421606,290.0405338257551
